id,username,text,source,tweet_created_at
1979467116,"""bruabu""",RT @SerranoAlfonso: 2. Habla de cierres de zonas del Hospital Clínico en 2013. Pero obvia que se trató de una reorganización interna sin pe…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-31T02:24:49Z
1979467116,"""bruabu""","RT @SerranoAlfonso: 1. Dice que la sanidad madrileña está hecha ""una mierda desde 1995"". Curioso, el año que comenzó a gobernar el PP. Raro…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-31T02:24:40Z
1979467116,"""bruabu""",RT @SerranoAlfonso: Dice que no se entera “ahí dentro” de lo que pasa fuera. Pero en cambio se ha leído y memorizado cada bulo que algunos…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-31T02:24:22Z
1979467116,"""bruabu""","RT @SerranoAlfonso: Hemos pillado un audio que, pese a ser muy cutre, no está exento de gravedad. Dura 3:16 y es locutado por una supuesta…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-31T02:24:11Z
1979467116,"""bruabu""","RT @SerranoAlfonso: Perdón por extensión, pero importa cada detalle. Hemos oído audios que circulan por WhatsApp sobre diversas circunstanc…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-31T02:23:51Z
1979467116,"""bruabu""",RT @SerranoAlfonso: Quiero denunciar públicamente lo que está haciendo la izquierda en Madrid. Más pendiente de cuestionar nuestro sistema…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-31T02:23:12Z
1979467116,"""bruabu""","RT @jcmartingarcia: Leo muchas críticas al presidente @nayibbukele por las medidas tomadas en #elSalvador contra el #Coronavirus. Créanme,…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-31T02:21:17Z
1979467116,"""bruabu""","RT @tabarniaBCN: Si no te crees los números de muertes por Coronavirus en España, escucha a Juan Antonio Alguacil, Presidente de la Asociac…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-31T02:19:07Z
1979467116,"""bruabu""","RT @Unika_Uni: El Coronavirus ha traído unas estadísticas muy curiosas, Marruecos controla a los suyos, las llamadas al 016 han bajado, el…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-31T02:18:19Z
1979467116,"""bruabu""","RT @juanrallo: La SER sí lo podía saber, pero el Gobierno no.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-31T02:16:35Z
1979467116,"""bruabu""","RT @undosytess: Que digo yo que si los Diputados no van al Congreso no cobrarán, no?","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-31T02:09:25Z
1979467116,"""bruabu""","RT @manuel_llamas: Pero ""nadie lo podía saber""","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-31T02:08:52Z
1979467116,"""bruabu""",RT @GirautaOficial: Están desesperados. Es lógico.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T20:58:07Z
1979467116,"""bruabu""",RT @JosPastr: Los mismos periodistas que decían hace un mes que esto del coronavirus era una chorrada te dicen ahora que la culpa de todo e…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2020-03-30T20:58:01Z
