count,username,name,user_id,trunc_date
34,CarmenMiranda08,Cuatro Donuts con fresa.,50816147,2020-03-30T22:00:00Z
48,CarmenMiranda08,Cuatro Donuts con fresa.,50816147,2020-03-30T21:00:00Z
44,CarmenMiranda08,Cuatro Donuts con fresa.,50816147,2020-03-30T20:00:00Z
11,CarmenMiranda08,Cuatro Donuts con fresa.,50816147,2020-03-30T19:00:00Z
19,CarmenMiranda08,Cuatro Donuts con fresa.,50816147,2020-03-30T16:00:00Z
38,cc9d4e5f3cf34f8,A.M.J.D.,2458128747,2020-03-31T11:00:00Z
41,cc9d4e5f3cf34f8,A.M.J.D.,2458128747,2020-03-31T10:00:00Z
86,cc9d4e5f3cf34f8,A.M.J.D.,2458128747,2020-03-31T02:00:00Z
32,cc9d4e5f3cf34f8,A.M.J.D.,2458128747,2020-03-31T01:00:00Z
14,CeballosRoa,Antonio Ceballos Roa,337345452,2020-03-30T11:00:00Z
49,chachacha578,fideo acá6,783406994099240999,2020-03-31T00:00:00Z
75,chachacha578,fideo acá6,783406994099240999,2020-03-30T23:00:00Z
11,chachacha578,fideo acá6,783406994099240999,2020-03-30T22:00:00Z
42,chachacha578,fideo acá6,783406994099240999,2020-03-30T17:00:00Z
12,chachacha578,fideo acá6,783406994099240999,2020-03-30T16:00:00Z
32,ChemaCorbacho,JMCM,712392934,2020-03-31T10:00:00Z
91,ChemaCorbacho,JMCM,712392934,2020-03-31T09:00:00Z
31,ChemaCorbacho,JMCM,712392934,2020-03-31T01:00:00Z
30,ChemaCorbacho,JMCM,712392934,2020-03-30T23:00:00Z
11,ChemaCorbacho,JMCM,712392934,2020-03-30T22:00:00Z
13,ChitaRdn,Chita,899704417,2020-03-31T12:00:00Z
19,ChitaRdn,Chita,899704417,2020-03-31T11:00:00Z
12,ChitaRdn,Chita,899704417,2020-03-31T06:00:00Z
11,ChitaRdn,Chita,899704417,2020-03-30T13:00:00Z
11,ChitaRdn,Chita,899704417,2020-03-30T12:00:00Z
14,ChitaRdn,Chita,899704417,2020-03-30T11:00:00Z
13,Chris05212435,Chris,1122846773880532993,2020-03-30T22:00:00Z
44,ciento79,Viktor MG,200058391,2020-03-31T01:00:00Z
40,ciento79,Viktor MG,200058391,2020-03-31T00:00:00Z
40,ciento79,Viktor MG,200058391,2020-03-30T21:00:00Z
66,ciento79,Viktor MG,200058391,2020-03-30T17:00:00Z
28,claraval_de,Bernardo De Claraval,1083851289145106432,2020-03-31T11:00:00Z
12,claraval_de,Bernardo De Claraval,1083851289145106432,2020-03-30T12:00:00Z
11,claraval_de,Bernardo De Claraval,1083851289145106432,2020-03-30T07:00:00Z
41,claudiagcbell,claudia gc bell,453007359,2020-03-31T06:00:00Z
14,claudiagcbell,claudia gc bell,453007359,2020-03-31T04:00:00Z
19,claudiagcbell,claudia gc bell,453007359,2020-03-31T01:00:00Z
35,claudiagcbell,claudia gc bell,453007359,2020-03-31T00:00:00Z
17,claudiagcbell,claudia gc bell,453007359,2020-03-30T23:00:00Z
27,claudiagcbell,claudia gc bell,453007359,2020-03-30T22:00:00Z
20,claudiagcbell,claudia gc bell,453007359,2020-03-30T21:00:00Z
11,claudiagcbell,claudia gc bell,453007359,2020-03-30T20:00:00Z
38,claudiagcbell,claudia gc bell,453007359,2020-03-30T19:00:00Z
35,claudiagcbell,claudia gc bell,453007359,2020-03-30T14:00:00Z
11,cm_Alfonso,Alfonso🇪🇸,476915838,2020-03-31T11:00:00Z
15,cmataran,Cristóbal Matarán😷,286227755,2020-03-30T09:00:00Z
32,Cobre_hombre,El hombre del cobre,997269063272460295,2020-03-31T00:00:00Z
26,Cobre_hombre,El hombre del cobre,997269063272460295,2020-03-30T23:00:00Z
12,Cobre_hombre,El hombre del cobre,997269063272460295,2020-03-30T21:00:00Z
11,Cobre_hombre,El hombre del cobre,997269063272460295,2020-03-30T20:00:00Z
28,Cobre_hombre,El hombre del cobre,997269063272460295,2020-03-30T18:00:00Z
11,Cobre_hombre,El hombre del cobre,997269063272460295,2020-03-30T16:00:00Z
13,Cobre_hombre,El hombre del cobre,997269063272460295,2020-03-30T15:00:00Z
28,Cobre_hombre,El hombre del cobre,997269063272460295,2020-03-30T14:00:00Z
18,Cobre_hombre,El hombre del cobre,997269063272460295,2020-03-30T13:00:00Z
18,comasfdez79,Hermes,754335469580718080,2020-03-30T21:00:00Z
13,comasfdez79,Hermes,754335469580718080,2020-03-30T11:00:00Z
14,Conde_Edu,Eduardo Conde,465119123,2020-03-30T22:00:00Z
18,Conde_Edu,Eduardo Conde,465119123,2020-03-30T13:00:00Z
11,Conde_Edu,Eduardo Conde,465119123,2020-03-30T11:00:00Z
14,Conde_Edu,Eduardo Conde,465119123,2020-03-30T08:00:00Z
15,contactintegeii,Contac Inteligentes,306425723,2020-03-31T12:00:00Z
24,Cpr2910,Cpr,905397241971691521,2020-03-30T22:00:00Z
13,Cpr2910,Cpr,905397241971691521,2020-03-30T19:00:00Z
11,Cpr2910,Cpr,905397241971691521,2020-03-30T00:00:00Z
12,CuelebreA,Cuelebre_Astur_,1220897230049218561,2020-03-31T00:00:00Z
13,CuelebreA,Cuelebre_Astur_,1220897230049218561,2020-03-30T23:00:00Z
25,currogrcrz,RGF,721339194195447809,2020-03-30T22:00:00Z
13,currogrcrz,RGF,721339194195447809,2020-03-30T10:00:00Z
11,cutrimingui,helen_wee,124558837,2020-03-31T02:00:00Z
20,Dacanta2,"De frente y con, sentimiento",1238431015770697729,2020-03-30T22:00:00Z
19,Dacanta2,"De frente y con, sentimiento",1238431015770697729,2020-03-30T20:00:00Z
13,Dacanta2,"De frente y con, sentimiento",1238431015770697729,2020-03-30T11:00:00Z
18,dandysco,dandysco,498418549,2020-03-30T09:00:00Z
11,dandysco,dandysco,498418549,2020-03-30T08:00:00Z
15,dapasfarrell,dapasfarrell,1259267905,2020-03-30T22:00:00Z
31,dapasfarrell,dapasfarrell,1259267905,2020-03-30T21:00:00Z
18,dapasfarrell,dapasfarrell,1259267905,2020-03-30T19:00:00Z
51,dapasfarrell,dapasfarrell,1259267905,2020-03-30T17:00:00Z
22,dapasfarrell,dapasfarrell,1259267905,2020-03-30T15:00:00Z
133,davidadelantado,David Adelantado,127018012,2020-03-31T00:00:00Z
67,davidadelantado,David Adelantado,127018012,2020-03-30T23:00:00Z
18,DavidGm35808049,David,897374935915651072,2020-03-30T22:00:00Z
25,davruros,David Ruiz Rosillo,2510988588,2020-03-30T21:00:00Z
35,davruros,David Ruiz Rosillo,2510988588,2020-03-30T20:00:00Z
13,davruros,David Ruiz Rosillo,2510988588,2020-03-30T18:00:00Z
32,davruros,David Ruiz Rosillo,2510988588,2020-03-30T17:00:00Z
20,davruros,David Ruiz Rosillo,2510988588,2020-03-30T09:00:00Z
12,davruros,David Ruiz Rosillo,2510988588,2020-03-30T07:00:00Z
21,dcgsoryu,Hyper pollo,210494477,2020-03-30T20:00:00Z
25,dcgsoryu,Hyper pollo,210494477,2020-03-30T17:00:00Z
23,dcgsoryu,Hyper pollo,210494477,2020-03-30T13:00:00Z
14,dcgsoryu,Hyper pollo,210494477,2020-03-30T07:00:00Z
67,demonio_cr7,🇪🇸Antonio Rancio 🇪🇸🏳️,852246913193783296,2020-03-31T01:00:00Z
63,demonio_cr7,🇪🇸Antonio Rancio 🇪🇸🏳️,852246913193783296,2020-03-31T00:00:00Z
65,demonio_cr7,🇪🇸Antonio Rancio 🇪🇸🏳️,852246913193783296,2020-03-30T23:00:00Z
15,derbezec,✨✨✨✨✨,69514692,2020-03-30T15:00:00Z
16,derbezec,✨✨✨✨✨,69514692,2020-03-30T02:00:00Z
11,derbezec,✨✨✨✨✨,69514692,2020-03-30T01:00:00Z
11,derbezec,✨✨✨✨✨,69514692,2020-03-30T00:00:00Z
39,desamparadosb,Amparo,252117785,2020-03-30T22:00:00Z
63,desamparadosb,Amparo,252117785,2020-03-30T21:00:00Z
49,desamparadosb,Amparo,252117785,2020-03-30T20:00:00Z
48,desamparadosb,Amparo,252117785,2020-03-30T19:00:00Z
28,Despetechno,Despetechno,938746958449184768,2020-03-31T00:00:00Z
13,Despetechno,Despetechno,938746958449184768,2020-03-30T20:00:00Z
11,Despetechno,Despetechno,938746958449184768,2020-03-30T19:00:00Z
23,Despetechno,Despetechno,938746958449184768,2020-03-30T14:00:00Z
200,DGF1986,Daniel Gómez,331018468,2020-03-31T07:00:00Z
21,Dianadeglase,Lady Dy,3014455780,2020-03-30T22:00:00Z
48,Dianadeglase,Lady Dy,3014455780,2020-03-30T21:00:00Z
15,Dianadeglase,Lady Dy,3014455780,2020-03-30T20:00:00Z
50,Dianadeglase,Lady Dy,3014455780,2020-03-30T19:00:00Z
36,Dianadeglase,Lady Dy,3014455780,2020-03-30T18:00:00Z
30,Dianadeglase,Lady Dy,3014455780,2020-03-30T16:00:00Z
18,diegorrcarrizo,Diegorr,290026748,2020-03-31T08:00:00Z
31,DinaUrraca,Doña Urraca I de León,1119237799943835649,2020-03-31T11:00:00Z
47,DinaUrraca,Doña Urraca I de León,1119237799943835649,2020-03-31T09:00:00Z
32,DinaUrraca,Doña Urraca I de León,1119237799943835649,2020-03-31T08:00:00Z
42,DinaUrraca,Doña Urraca I de León,1119237799943835649,2020-03-30T20:00:00Z
18,DinaUrraca,Doña Urraca I de León,1119237799943835649,2020-03-30T10:00:00Z
109,Domicialucida,Irene Gálvez,856787564,2020-03-30T21:00:00Z
90,Domicialucida,Irene Gálvez,856787564,2020-03-30T19:00:00Z
11,doval20,Pablo Doval,915508236,2020-03-31T00:00:00Z
15,drovenick3,Melissa HavanoAndaluza❤️🇯🇪🇪🇦🇨🇺,1204408929351950336,2020-03-31T06:00:00Z
12,drovenick3,Melissa HavanoAndaluza❤️🇯🇪🇪🇦🇨🇺,1204408929351950336,2020-03-30T20:00:00Z
13,drovenick3,Melissa HavanoAndaluza❤️🇯🇪🇪🇦🇨🇺,1204408929351950336,2020-03-30T18:00:00Z
13,drovenick3,Melissa HavanoAndaluza❤️🇯🇪🇪🇦🇨🇺,1204408929351950336,2020-03-30T10:00:00Z
22,drovenick3,Melissa HavanoAndaluza❤️🇯🇪🇪🇦🇨🇺,1204408929351950336,2020-03-30T08:00:00Z
17,drovenick3,Melissa HavanoAndaluza❤️🇯🇪🇪🇦🇨🇺,1204408929351950336,2020-03-30T06:00:00Z
20,Dv11336382,Dv,911230406300770305,2020-03-30T22:00:00Z
53,Dv11336382,Dv,911230406300770305,2020-03-30T21:00:00Z
52,Dv11336382,Dv,911230406300770305,2020-03-30T18:00:00Z
28,Dv11336382,Dv,911230406300770305,2020-03-30T17:00:00Z
30,Dv11336382,Dv,911230406300770305,2020-03-30T15:00:00Z
11,DVVANIR22,DVANIR🇪🇸,1088443401685483520,2020-03-31T07:00:00Z
12,DVVANIR22,DVANIR🇪🇸,1088443401685483520,2020-03-31T06:00:00Z
41,eco4todos,Economía Para Todos,2306968441,2020-03-31T08:00:00Z
81,eco4todos,Economía Para Todos,2306968441,2020-03-31T07:00:00Z
25,eco4todos,Economía Para Todos,2306968441,2020-03-31T06:00:00Z
52,eco4todos,Economía Para Todos,2306968441,2020-03-30T21:00:00Z
21,Edu1399,Eduardo Rabuñal,194333687,2020-03-31T11:00:00Z
11,Edu1399,Eduardo Rabuñal,194333687,2020-03-31T02:00:00Z
23,Eduardo08570575,🇪🇸✴si vis pacem para bellum.✴🇪🇸,877809266811437057,2020-03-30T21:00:00Z
22,EduardoPeMo,Eduardo Periquito,953610909905248264,2020-03-30T21:00:00Z
16,EduardoPeMo,Eduardo Periquito,953610909905248264,2020-03-30T11:00:00Z
69,edunano76,Eduardo Fernandez,1447580971,2020-03-30T23:00:00Z
71,edunano76,Eduardo Fernandez,1447580971,2020-03-30T17:00:00Z
46,edunano76,Eduardo Fernandez,1447580971,2020-03-30T16:00:00Z
28,egoJarp,José A. R. P,721255325,2020-03-30T22:00:00Z
80,egoJarp,José A. R. P,721255325,2020-03-30T21:00:00Z
23,egoruderico1,ego ruderico,369594572,2020-03-30T21:00:00Z
16,egoruderico1,ego ruderico,369594572,2020-03-30T14:00:00Z
15,egoruderico1,ego ruderico,369594572,2020-03-30T08:00:00Z
16,ElDiarioHoy,El Diario Hoy,869862117419229188,2020-03-30T18:00:00Z
32,elenamarialt,Elena Larrea,1728209977,2020-03-30T22:00:00Z
12,elenamarialt,Elena Larrea,1728209977,2020-03-30T21:00:00Z
20,elenamarialt,Elena Larrea,1728209977,2020-03-30T19:00:00Z
11,elenamarialt,Elena Larrea,1728209977,2020-03-30T17:00:00Z
22,elenamarialt,Elena Larrea,1728209977,2020-03-30T15:00:00Z
16,elenamarialt,Elena Larrea,1728209977,2020-03-30T14:00:00Z
19,elenamarialt,Elena Larrea,1728209977,2020-03-30T13:00:00Z
29,elenamarialt,Elena Larrea,1728209977,2020-03-30T10:00:00Z
15,ElEnterrador15,El Enterrador,1212802813463384065,2020-03-31T09:00:00Z
22,ElEnterrador15,El Enterrador,1212802813463384065,2020-03-30T10:00:00Z
11,El_Hombre_Pared,Di Francesco  🇪🇸 🇵🇹,190254253,2020-03-31T07:00:00Z
11,El_Hombre_Pared,Di Francesco  🇪🇸 🇵🇹,190254253,2020-03-30T18:00:00Z
16,El_Hombre_Pared,Di Francesco  🇪🇸 🇵🇹,190254253,2020-03-30T13:00:00Z
12,eltraderTristan,Tristán,3123752994,2020-03-30T23:00:00Z
13,eltraderTristan,Tristán,3123752994,2020-03-30T20:00:00Z
14,eltraderTristan,Tristán,3123752994,2020-03-30T15:00:00Z
20,eltraderTristan,Tristán,3123752994,2020-03-30T11:00:00Z
31,elviejotaurino,Viejo taurino,1109634001,2020-03-30T21:00:00Z
22,elviejotaurino,Viejo taurino,1109634001,2020-03-30T20:00:00Z
32,elviejotaurino,Viejo taurino,1109634001,2020-03-30T18:00:00Z
13,elviejotaurino,Viejo taurino,1109634001,2020-03-30T17:00:00Z
31,elviejotaurino,Viejo taurino,1109634001,2020-03-30T16:00:00Z
25,elviejotaurino,Viejo taurino,1109634001,2020-03-30T11:00:00Z
27,elviejotaurino,Viejo taurino,1109634001,2020-03-30T10:00:00Z
12,elviejotaurino,Viejo taurino,1109634001,2020-03-30T08:00:00Z
11,emagaldikumade,Kumade,772574529981915136,2020-03-30T23:00:00Z
13,emagaldikumade,Kumade,772574529981915136,2020-03-30T21:00:00Z
12,emagaldikumade,Kumade,772574529981915136,2020-03-30T16:00:00Z
11,emagaldikumade,Kumade,772574529981915136,2020-03-30T14:00:00Z
18,emagaldikumade,Kumade,772574529981915136,2020-03-30T12:00:00Z
31,emagaldikumade,Kumade,772574529981915136,2020-03-30T10:00:00Z
31,emagaldikumade,Kumade,772574529981915136,2020-03-30T08:00:00Z
15,Emilio_Crespo_S,Emilio Crespo 🇪🇸 🇪🇺,979207999,2020-03-30T06:00:00Z
52,emilio_valero,Emilio Valero,370836302,2020-03-31T01:00:00Z
19,emilio_valero,Emilio Valero,370836302,2020-03-31T00:00:00Z
12,emilio_valero,Emilio Valero,370836302,2020-03-30T23:00:00Z
46,EquidEmpodera2,Equidistante Empoderado 2 🇪🇸💚💚💚,1229528705984335872,2020-03-31T00:00:00Z
59,EquidEmpodera2,Equidistante Empoderado 2 🇪🇸💚💚💚,1229528705984335872,2020-03-30T23:00:00Z
14,EquidEmpodera2,Equidistante Empoderado 2 🇪🇸💚💚💚,1229528705984335872,2020-03-30T17:00:00Z
53,EquidEmpodera2,Equidistante Empoderado 2 🇪🇸💚💚💚,1229528705984335872,2020-03-30T01:00:00Z
21,EquidEmpodera2,Equidistante Empoderado 2 🇪🇸💚💚💚,1229528705984335872,2020-03-30T00:00:00Z
15,ErnestoLaporta,Ernesto,123218094,2020-03-31T00:00:00Z
13,ErnestoLaporta,Ernesto,123218094,2020-03-30T21:00:00Z
12,ErnestoLaporta,Ernesto,123218094,2020-03-30T17:00:00Z
11,ErnestoLaporta,Ernesto,123218094,2020-03-30T10:00:00Z
13,ErnestoLaporta,Ernesto,123218094,2020-03-30T09:00:00Z
25,ErnestoLaporta,Ernesto,123218094,2020-03-30T06:00:00Z
42,errequerre19,errequerre,701225405227909121,2020-03-31T01:00:00Z
14,errequerre19,errequerre,701225405227909121,2020-03-31T00:00:00Z
20,errequerre19,errequerre,701225405227909121,2020-03-30T23:00:00Z
24,errequerre19,errequerre,701225405227909121,2020-03-30T22:00:00Z
53,errequerre19,errequerre,701225405227909121,2020-03-30T21:00:00Z
23,errequerre19,errequerre,701225405227909121,2020-03-30T20:00:00Z
24,errequerre19,errequerre,701225405227909121,2020-03-30T19:00:00Z
13,errmbnn,Luis Sánchez,996319269326598144,2020-03-30T20:00:00Z
13,errmbnn,Luis Sánchez,996319269326598144,2020-03-30T18:00:00Z
75,escafandrista_k,Ultra Galician Patty 🐙,63452413,2020-03-31T07:00:00Z
53,escafandrista_k,Ultra Galician Patty 🐙,63452413,2020-03-31T06:00:00Z
32,escafandrista_k,Ultra Galician Patty 🐙,63452413,2020-03-30T19:00:00Z
12,escafandrista_k,Ultra Galician Patty 🐙,63452413,2020-03-30T17:00:00Z
22,espana_jos,Maqroll el Gaviero,1174189441,2020-03-31T11:00:00Z
29,espana_jos,Maqroll el Gaviero,1174189441,2020-03-30T20:00:00Z
13,espana_jos,Maqroll el Gaviero,1174189441,2020-03-30T14:00:00Z
22,espana_jos,Maqroll el Gaviero,1174189441,2020-03-30T07:00:00Z
14,espanaolee,Titalí,1184744652383178755,2020-03-30T12:00:00Z
17,EspanolBreton,Bretón Español,1240612767465340931,2020-03-30T22:00:00Z
37,EspanolBreton,Bretón Español,1240612767465340931,2020-03-30T21:00:00Z
14,EspanolBreton,Bretón Español,1240612767465340931,2020-03-30T20:00:00Z
19,EspanolBreton,Bretón Español,1240612767465340931,2020-03-30T18:00:00Z
12,EspanolBreton,Bretón Español,1240612767465340931,2020-03-30T16:00:00Z
18,EspanolBreton,Bretón Español,1240612767465340931,2020-03-30T15:00:00Z
17,EspanolBreton,Bretón Español,1240612767465340931,2020-03-30T13:00:00Z
13,EspanolBreton,Bretón Español,1240612767465340931,2020-03-30T12:00:00Z
31,EspanolBreton,Bretón Español,1240612767465340931,2020-03-30T11:00:00Z
26,estoesunagripe,@estoesunagripe # EMPLOYEES MUST WASH HANDS,1237134437235769344,2020-03-31T09:00:00Z
32,estoesunagripe,@estoesunagripe # EMPLOYEES MUST WASH HANDS,1237134437235769344,2020-03-31T08:00:00Z
18,estoesunagripe,@estoesunagripe # EMPLOYEES MUST WASH HANDS,1237134437235769344,2020-03-30T20:00:00Z
48,estoesunagripe,@estoesunagripe # EMPLOYEES MUST WASH HANDS,1237134437235769344,2020-03-30T19:00:00Z
27,estoesunagripe,@estoesunagripe # EMPLOYEES MUST WASH HANDS,1237134437235769344,2020-03-30T18:00:00Z
14,estoesunagripe,@estoesunagripe # EMPLOYEES MUST WASH HANDS,1237134437235769344,2020-03-30T15:00:00Z
14,estoesunagripe,@estoesunagripe # EMPLOYEES MUST WASH HANDS,1237134437235769344,2020-03-30T14:00:00Z
13,estoesunagripe,@estoesunagripe # EMPLOYEES MUST WASH HANDS,1237134437235769344,2020-03-30T13:00:00Z
15,EstoSerio,EstoNoEsSerio,1064100257808683008,2020-03-30T21:00:00Z
15,eternaldistort,SPACE WORLD 🔺️🇪🇦,1061994535625080832,2020-03-30T23:00:00Z
15,eternaldistort,SPACE WORLD 🔺️🇪🇦,1061994535625080832,2020-03-30T22:00:00Z
11,eternaldistort,SPACE WORLD 🔺️🇪🇦,1061994535625080832,2020-03-30T20:00:00Z
15,eternaldistort,SPACE WORLD 🔺️🇪🇦,1061994535625080832,2020-03-30T19:00:00Z
14,eternaldistort,SPACE WORLD 🔺️🇪🇦,1061994535625080832,2020-03-30T18:00:00Z
16,familyrules100,Corleone,1085462277724229632,2020-03-30T21:00:00Z
23,familyrules100,Corleone,1085462277724229632,2020-03-30T19:00:00Z
37,FatimaLJ3,VOX-Fatima 💚💚💚,1123952333015134208,2020-03-31T13:00:00Z
57,FatimaLJ3,VOX-Fatima 💚💚💚,1123952333015134208,2020-03-31T12:00:00Z
26,FatimaLJ3,VOX-Fatima 💚💚💚,1123952333015134208,2020-03-31T11:00:00Z
29,FatimaLJ3,VOX-Fatima 💚💚💚,1123952333015134208,2020-03-30T20:00:00Z
14,FatimaLJ3,VOX-Fatima 💚💚💚,1123952333015134208,2020-03-30T16:00:00Z
26,FatimaLJ3,VOX-Fatima 💚💚💚,1123952333015134208,2020-03-30T10:00:00Z
27,FCG9903,FCG,856264374587097088,2020-03-31T11:00:00Z
12,FCG9903,FCG,856264374587097088,2020-03-31T10:00:00Z
34,FCG9903,FCG,856264374587097088,2020-03-31T07:00:00Z
46,FCG9903,FCG,856264374587097088,2020-03-30T23:00:00Z
30,FCG9903,FCG,856264374587097088,2020-03-30T22:00:00Z
17,FCG9903,FCG,856264374587097088,2020-03-30T19:00:00Z
33,FCG9903,FCG,856264374587097088,2020-03-30T18:00:00Z
14,FcoJavierESP,Francisco Javier 🇪🇸 🇬🇷,1109511122082824198,2020-03-31T01:00:00Z
33,FcoJavierESP,Francisco Javier 🇪🇸 🇬🇷,1109511122082824198,2020-03-31T00:00:00Z
59,FcoJavierESP,Francisco Javier 🇪🇸 🇬🇷,1109511122082824198,2020-03-30T23:00:00Z
28,FcoJavierESP,Francisco Javier 🇪🇸 🇬🇷,1109511122082824198,2020-03-30T20:00:00Z
35,FcoJavierESP,Francisco Javier 🇪🇸 🇬🇷,1109511122082824198,2020-03-30T19:00:00Z
31,FcoJavierESP,Francisco Javier 🇪🇸 🇬🇷,1109511122082824198,2020-03-30T18:00:00Z
11,feria1905,Fjp,798352580,2020-03-30T18:00:00Z
16,FernandoPoyo1,Fernando Poyo,1591228470,2020-03-31T01:00:00Z
32,FernandoPoyo1,Fernando Poyo,1591228470,2020-03-31T00:00:00Z
23,FernandoPoyo1,Fernando Poyo,1591228470,2020-03-30T21:00:00Z
20,FernandoPoyo1,Fernando Poyo,1591228470,2020-03-30T14:00:00Z
14,FernandoPoyo1,Fernando Poyo,1591228470,2020-03-30T02:00:00Z
13,FernandoPoyo1,Fernando Poyo,1591228470,2020-03-30T01:00:00Z
101,FG72373327,R.D.,902795585991913473,2020-03-31T00:00:00Z
23,FG72373327,R.D.,902795585991913473,2020-03-30T23:00:00Z
75,FG72373327,R.D.,902795585991913473,2020-03-30T22:00:00Z
35,fheras,Sares,119321075,2020-03-31T10:00:00Z
24,fheras,Sares,119321075,2020-03-31T08:00:00Z
22,fheras,Sares,119321075,2020-03-30T17:00:00Z
12,fheras,Sares,119321075,2020-03-30T13:00:00Z
13,fheras,Sares,119321075,2020-03-30T10:00:00Z
20,fheras,Sares,119321075,2020-03-30T06:00:00Z
19,fheras,Sares,119321075,2020-03-30T00:00:00Z
15,FlixSnchezDaz1,Félix Sánchez Díaz,1107908831953195008,2020-03-30T19:00:00Z
14,FlixSnchezDaz1,Félix Sánchez Díaz,1107908831953195008,2020-03-30T00:00:00Z
11,Frajagolo8185,🇪🇸💚Javier Gómez💚🇪🇸,3795855454,2020-03-30T09:00:00Z
15,Frajagolo8185,🇪🇸💚Javier Gómez💚🇪🇸,3795855454,2020-03-30T08:00:00Z
22,Fran86954978,Fran,1188733594228985856,2020-03-30T21:00:00Z
23,Fran86954978,Fran,1188733594228985856,2020-03-30T16:00:00Z
12,Fran86954978,Fran,1188733594228985856,2020-03-30T09:00:00Z
11,Fran86954978,Fran,1188733594228985856,2020-03-30T08:00:00Z
21,Fran86954978,Fran,1188733594228985856,2020-03-30T07:00:00Z
40,FranciscoTarMas,Disfruten lo votado,968984925423759360,2020-03-31T12:00:00Z
54,FranciscoTarMas,Disfruten lo votado,968984925423759360,2020-03-31T11:00:00Z
69,FranciscoTarMas,Disfruten lo votado,968984925423759360,2020-03-31T10:00:00Z
37,FranciscoTarMas,Disfruten lo votado,968984925423759360,2020-03-31T09:00:00Z
16,francisjsm,No name,441075760,2020-03-31T05:00:00Z
13,francisjsm,No name,441075760,2020-03-30T21:00:00Z
37,FrancoEscuderC,Carlos Franco Esc.,1052485406,2020-03-31T11:00:00Z
26,FrancoEscuderC,Carlos Franco Esc.,1052485406,2020-03-30T20:00:00Z
35,FrancoEscuderC,Carlos Franco Esc.,1052485406,2020-03-30T13:00:00Z
19,_FranGomez,Fran Gómez,355483025,2020-03-30T02:00:00Z
22,Franjota,Franjota,3176101,2020-03-30T23:00:00Z
63,Franjota,Franjota,3176101,2020-03-30T22:00:00Z
58,Franjota,Franjota,3176101,2020-03-30T21:00:00Z
27,Franjota,Franjota,3176101,2020-03-30T20:00:00Z
30,Franjota,Franjota,3176101,2020-03-30T19:00:00Z
20,fresserf1789,Federico Santurio,866987189116207104,2020-03-30T22:00:00Z
95,fresserf1789,Federico Santurio,866987189116207104,2020-03-30T21:00:00Z
20,fresserf1789,Federico Santurio,866987189116207104,2020-03-30T20:00:00Z
23,fresserf1789,Federico Santurio,866987189116207104,2020-03-30T14:00:00Z
33,fresserf1789,Federico Santurio,866987189116207104,2020-03-30T12:00:00Z
12,_frus,Frus,209307753,2020-03-30T22:00:00Z
24,frzalega,frzlega,223207922,2020-03-30T17:00:00Z
11,frzalega,frzlega,223207922,2020-03-30T13:00:00Z
16,frzalega,frzlega,223207922,2020-03-30T09:00:00Z
36,funciona24,ana,3901766194,2020-03-30T23:00:00Z
30,funciona24,ana,3901766194,2020-03-30T22:00:00Z
21,funciona24,ana,3901766194,2020-03-30T19:00:00Z
42,funciona24,ana,3901766194,2020-03-30T18:00:00Z
19,funciona24,ana,3901766194,2020-03-30T17:00:00Z
15,funciona24,ana,3901766194,2020-03-30T16:00:00Z
32,funciona24,ana,3901766194,2020-03-30T15:00:00Z
53,gabrielmarch,Gabriel March,279954447,2020-03-30T22:00:00Z
59,gabrielmarch,Gabriel March,279954447,2020-03-30T21:00:00Z
83,gabrielmarch,Gabriel March,279954447,2020-03-30T20:00:00Z
28,gadearevilla,Gadea,306442928,2020-03-31T00:00:00Z
30,gadearevilla,Gadea,306442928,2020-03-30T23:00:00Z
29,gadearevilla,Gadea,306442928,2020-03-30T18:00:00Z
35,gaiskahispano,marco,180732765,2020-03-31T07:00:00Z
16,gaiskahispano,marco,180732765,2020-03-31T06:00:00Z
28,gaiskahispano,marco,180732765,2020-03-31T05:00:00Z
23,gaiskahispano,marco,180732765,2020-03-30T21:00:00Z
13,gaiskahispano,marco,180732765,2020-03-30T20:00:00Z
39,gaiskahispano,marco,180732765,2020-03-30T07:00:00Z
11,gaiskahispano,marco,180732765,2020-03-30T06:00:00Z
16,gallega253,Carmen s.s.,898606503501942785,2020-03-31T07:00:00Z
17,gallega253,Carmen s.s.,898606503501942785,2020-03-30T06:00:00Z
12,GamaGloria,Amelie 🇪🇸,414844392,2020-03-30T23:00:00Z
24,Garsioru,solnaciente,2259825928,2020-03-30T19:00:00Z
19,Garsioru,solnaciente,2259825928,2020-03-30T18:00:00Z
19,Garsioru,solnaciente,2259825928,2020-03-30T05:00:00Z
61,gerardo_caldera,Gerardo Caldera,93743405,2020-03-31T09:00:00Z
18,gerardo_caldera,Gerardo Caldera,93743405,2020-03-30T19:00:00Z
79,gerardo_caldera,Gerardo Caldera,93743405,2020-03-30T13:00:00Z
12,_GGonzalez_,Guillermo Gonzalez,614578609,2020-03-31T10:00:00Z
17,_GGonzalez_,Guillermo Gonzalez,614578609,2020-03-31T09:00:00Z
15,_GGonzalez_,Guillermo Gonzalez,614578609,2020-03-31T06:00:00Z
16,_GGonzalez_,Guillermo Gonzalez,614578609,2020-03-30T16:00:00Z
17,_GGonzalez_,Guillermo Gonzalez,614578609,2020-03-30T13:00:00Z
18,_GGonzalez_,Guillermo Gonzalez,614578609,2020-03-30T09:00:00Z
